client_id,path,age,gender
335e3199eeb4394e44d5be9ca1cf0733842b392efc7636f6d8d737558167ed3a21493ecf45fb80c4344fc91218e1041387a91edb17f5a54c785541aa8b3a5cd0,41e5591cf09a1dcae2f880cde4ec50b995929b9a79a283d477c3f0ffebd4e56643d02847e4b8252c64e592b82ae2918d6c5709c5bed484a5e50158360220728c,fifties,1
23426956677d3f943a6da087c69726035e1ac08f28324034b83cc810c47bf1d5990403ac4b462d2d7184b393a5eddb1c6c56681b8a3245265f065074bd99c50a,4f8067f61a142d235c122d5421421b44b58c43c4e64617bd85e802178ef3d2630b502b682d7b030ad883cfcc304b114df4a53c971ee5d9b6a37f35232034e260,fifties,0
3c6b86ec35b3bcb0fcbb2da380f6bca70ee5cf775d36c65021c819327ba93dcef84b5c2409b05e8afc8d981e477f3cbc089673a795cf8841a8cb7e9c74583ae0,906a833c8df218da524ef911e1624399bb5c30193a26336435303f43adbea51775df8ed5dc0f323b5367c060f2008125371819617ccc355c9178fbe26e9e3be1,fifties,1
5633c02a9cb0e1a96ec1feb625f583dd82fb0cc64ef4f6d9c2401aaff08b510054329c2cd2cee22eaf42191cac7a7fa6246052cf2450ad008a5a5384e3051d97,7cad8ee05f4953df70445d0e1a35a0cd8ddd41630d49ba58bd893d42e2319d57892b98f24f62b97235f8cfa3de8d0e8fa62322da8df8de4b78685c4517326984,fifties,0
7195a9c9138a08c3084cdcae6c8a979c1b11541711d6ed21f82a3c986e0d471fb5d11984ce5c504cc1e829b6a721181f8d9fd0291645529429c50b6feffc0b16,669348a5c72b949b4e02f1be8c843bad51f60917087ccb683ff263d0c2f6a185ee1d24a465a299d569bd65a976664029dc538ca7fb2c066b619c6cf7167f88f0,fifties,0
678ac5394f4d2868e5f2e80fbc5b916f1a2d170e0ab8d19150d0b19e6116207602f670b1211ecef4aef1f403507dd35685c7e38ed7451ff7ea291f98a3dc8860,06bbb23c2c2a03f1215250c18858f90b756c07b93e57f90f084cad40f06556b67e1cca3c349e0c5c2e4ee0bf0ea6536b64c94f231f26457450eca80d37b821ad,fifties,1
fcb743464acb9ec64059d6b645d90ff3ba8d37bc66d78c44cad4f9f07800e4eae10fb6d9035e9ceecac0da3e9c49f15c781fb4a65ba7caf0d7521d2c4e04d5db,083991f290c6cc9072821204147d4701a3a7279d59d0adc0ba9bc366be894569c3f7fa76094d4c7bf04fb2f603580d3d5e93fc1a2539d1e82b50bbde79affd6c,fifties,0
ad654f691a5656745edee3dbba9247d6fb4f498c8c1464e6f04ac724d9dfaf10345ba3ed696435a364045754e1b905808f84e4b12040f1c517d8eb08e1ef479a,02420fb2dd248d03dff41360ce14887eb42bdd80a26e95d1b135b14608e49ba7a88023b4715bfb98f1f16cec9481f9c73471a3e2dbffafb6a6ab8d10239559c5,fifties,0
0df4598a24bf775a99f0e1b877563c73dca0c171db52c0b893e57964f9f75c89ddc0b6055732d0ce27557a34fae1fced430223b065a3ebaa5da3ae5fd0146ee5,99c7b436c7cf9430efa42625e9457359c079bdff2cb5d7d76d6f3013e3fc08925614602c13a7eba5c04a417fd05c9f30f42aed0fe9889620191a92530152043b,fifties,0
d18f691b06e1e5460df01ece1a0442256c8cf952b40ada55b260b13a88216bb464e56da368bc41c827c9b569170bb216183e741051089a60d31bd0e6a282f5a5,c836aceae26edf7833ac223b7574e3cb03d5ba7604ee0d510cba7f7054ac9949f5ba78685ca7bb2eda3cd7807af5e9743f71d8411913a48765984b527b019385,fifties,0
dfbb153654716594ef6cc62d796a23ee0ef980fbe51323cb86a8ad8f06c5cd59655170d553926416e660a89ae550e72753f3cccf8b1b148345310541a2c3c004,5356f1a777094ce40a3ba403946e273aff7f001ac8bbb565cc69b0f50a08f71e753b80ef610fef501ad495d2e663f3b60b51e2a4f1078fddac39d3696baefb65,fifties,1
c5491b89e72f19ba7569be39a5365f295d028aa661aa998a3cd4ac485c233e2271f49b415819148de8f05332d35274a351a9b1ba4aca62b8734d648637ca915e,87a78a9142a8e5d8abd091f276994b7acf8e017ded19fbb34a8d09042ea6ce6e6834e16f7947d2224e077bb7e7192dd591d84be615c23308c19045c6f4b61cd5,fifties,0
626a33faf26f0a1b279d01b742e270a51c0458abc9770392bcd04364b6947f79f8e9dc2fd86889da281d4c67199b1c5e3c1109f0720231e4f9d1e83ddb578905,d42d7c536c5103ccab87e8e894365ffa2f9c995ed0ca03be3645e9da6752a8dd1786cd5482d97e42be8eb6a961acef888e782bfb60c75cd0a170aea068aaee10,fifties,0
bebb0fb48a6163a6fc16176eb49a994d5269e73ee753072cd7aa6b65c2464923e50ad3aa1f5f5efca1aaad328616fcaac2f8bf6cee7b855a2185dec5738acd3d,b558c7281505dd3c33ee73e393ad4ca493acbf47d7b9044d157e1f1eb9dbdcff428cd500205b4432f01666fa564349df898a2fc57913e94260b96af75f3b11fe,fifties,0
b67108cb70505f2c254ae9816a3773f287ade465e93c8cb1e359f99f54ea984ab88eec978963f588681a204ca57d5347e640d5f52d18b51698c1c40b1d7bbe7b,f319fd7471e79b023d9f92172b229bf6ad72871e7640160f5900923274e19071844a13b4b700c33bf652abf109bce4724255034ebf4d199fc898e37dab8284a4,fifties,1
0ff9d82b46efdec263c171c42a40b58e61d12c5cea36ca958c0cc6bc0b0f8d6d9266973f41f3cb0785489f08ed2c3a4ed2a61b790d4939aa0b4022569dfcc3a9,c0b1cf3cec45f4d063d17cbd936abc2268071e2415a9554f70d8157a6d25fb4620b71e38f6b52d9333f4bd9a9a9dbb1bf6a83919934d74c31b72c1208d529134,fifties,1
1595f2c40e32e2736d1852eafaf858f4436cfb8e533fb2308b1ebb10debe5ea75f542202e6a90daec840fa791646bc2680d9b9fe59125cca02d20f88e0e65116,0c8ef61cb7c64a993654eefa4b39b2fc3ef386494b4b5e184c4c525911f3b7e2555e9581430a072c418798369919323136f8983a02ef58d358e74c4a65ec9cf5,fifties,0
dd6a7fa0b0d3ca8d50000cb336eb9c148b842ad28368153c437d426b6714aabf9dc7f55fcadb153285209614c730270e97738fbf5d817b8002ce8d65f877d00b,ec462481e816151bac03d293be743df88185b6d3b61cb619ff7bb5dc020965b2757983c99bbfe4cdd6069a3de1d84eae1f2f9bba25cabb1ab8ab4f248bd14ba2,fifties,0
46f6d970194a7dab3d2440460ec281095e9529e0b05d56289f430dd75b180e6c9ca7ebbfe4ceae1b22b468e5894fbd6e78d28f404a963bbdd31bc90f71e572cd,623211cff503618af04343bc4ca0f9d36c966f13524ff36476ce3178cf7b7c26fb342a8b3fc387546ca5235d8fe1c70dd000f62f95217a9901e06c0166c4ce3b,fifties,1
c9c8f463bb07ef155e923011d372adebc99649b0dd73031a96d08a1a6678dd3c9e7a8ddcf14f9dc1110f4332d0b88dc639ece50faa9ea64ec4a7d42a02392eb6,8704fa8395bcc03535fa87f620caaf6161beb4f7ba0982dbbf2cf083c1adba867fe9a7e502a83433fcb0dc75e0705e025bec1a7f074c1fe60fd5b3acbdd4364d,fifties,1
d6ae12bdf52ee9d3486e35124ab36427f42bbde47567e5de11fdeab30d07310d27d0cc928c42430ce7fdd6ad71f5a04500b73c403405cccdc427f8fb63baf9bb,84a8ed0846a3107cb1feb6d5b4fbe5c1671c4b485608a4d7aa3493f408a0f2e436c2becdbe0b65299219915fbc5389130be7473bdca275469fa0c7c50408d57c,fifties,0
76b9dddda36f215fd181100891201e1afdae988b89d431cdd26c5ad773d919e41b97a8166da0e4be513b91835dc3fc290d9d786add64547fd02760364ddf90d6,c912670524a7b448447324ca02e423ea7f5453eb7e7b6a914dd8a6213b513178aed5351c8a11865102e0d69c51a3c9bbc7f16b630be2f7c602d4fd4d29174a57,fifties,0
2bc3312029ee0e41f17aaa42706d5783eb7a952da6b8d0888379ce02900922781980e6a979d547c41a7bd9e811084bf7a901698230d2c50803736a71f6b0e3a2,e7644ab5a3d0a37086af47b90ceace99c8c652991729455ba7dd67cce503dddb1a440dff2ea6a3b58fe850a0395f1e66c48c458de5867f70fac98ce8c7b3d515,fifties,1
145ad42d38cc993c2f9951a30a9867289b978e93d8811b0071bb787f1443d04eb2ba17d04cfcada37b93a110548dccee209b15492eede6ef9091cffe5a25cf9e,5ed1ac6962d85dbe610354a95f140946768174f3b200c5b1b69ff177d8004d4e57b52849a02772b99bcc662562378894602f578a849038ecca60d5357fdcd66a,fifties,0
cf9b4e2378a5f89de31a16e396bbc82e3dd94c450c68131ea491421b031455ceab5f404e6e03b7af95c082fd4a675c0697602efab32899a09f44bca77b76fccb,5ebd7060123d43e9c31f4484577c97fc625c855188e00d094ed1312a9579ce180127d0db96fcad08efbbbd2a981039e65ff23edb355d72706923c859e4956f71,fifties,0
7c1f6da649188b23b16a26e21a0d44533065a6c8f7d7111f449571a680ed4de9e9bc762f04dd5282ec9d1f55ae103c449ebb6177b125d1d9fd309c68d27a7a7a,aa3b7f1cc8ac3e6b4a386ec7eb3777b64550820552f940a4ce5778d0a26a42131f01d34220e19d7bd77f25c55f29a8803369188cc4ce0aa0461414de1ead21cf,fifties,0
e7ff69cb7bf5d0b57162d4c392e007caf74de3f0aff843b3145f2c83075b57df4e624a1a140b6eba7f08217ab38c8b9f2a04fc7e012c20f4df89d94b3f783196,90f09c0904dd921b05497dea583b845cf33681763516dcf14b94ea052635bd375181f4aca8ee94ee3e0c7d3e3fb11d3cc1d53a9f4d254f03aebfd478ccde779d,fifties,0
9ca7772f77dc82605a529b676864523145b560b0921c6dc7947fd542c3a0720fd7ccaa4de2aa4b7507144f69bb7f8abd3bfabf2f9bb50e612cd03f3bff9efee4,5fb3bdf303f89c5c2714970a25066184c182d61d74f3ea89eaf3948924bc94993ce896e160f39cb16976ce64063970e8aab209b189ceb02258f326341fcf344f,fifties,1
4f0ee1e92dd665556ad544e4e5c9ea552328f073365eaaf7cfc9812b11e3264bea0821085db3eb9ba67403080b38d2213f250291ff8ebced5d04fd6faf225982,d7fae1a5dd3619dd0fac2170e7abc367e2a46e040dc3e7155bb623bda38c7915cdab5367d29fa9f9d2735d9f40b5c3651f16d73ce00b3a96451486ad49c6f972,fifties,0
c447311ca99644bd037fa784b5f782adc68cf6ef4b3ef0907fb77aa1ca92735fbed695a4029ea6be5109a30eb64fd1abb2e23c03130395cb70f6bbf14f715ddf,095149e35df2cde51262c237e2bd0f5f73a5209a60dcc6fa2f1ee4981459e6093bb76bb6027e1a2776055c60c9da4c5f9e4d777b7fc8593495a497c421ff1841,fifties,0
27e93ee86345c00de186e3ab652e41605ee58f9ca2a078b0b75a3acbe9ea383d8dfb15712259094c762d53587a83722e584cc86b5c4b198a5b0c017dd1b55a2c,ea46239a094156a981c5481c4799dc045a5929c94a126d9367ccdbdfd0ed03364fbf56d52ec1eaff8d03f897ab57acbcbe81235c5be3db2a1708dff4d078a372,fifties,0
328c311f3d66b4c109eff87134e76744cf4e2baa297d9f4904021ada0c056715c356859f4c8a008202354424eb8c95445b46526500d8ab10c4716e3cc6c4c1d5,70da64c0066ea6eb83229be530f0c41838284e21ca1cc0d7407c1c1fa5629fa3f418ff083bae4cd1ce4fd90a1a24569250eb3f2cf1c6193fea775d2c4241e130,fifties,1
055a0955444067b774f1e76879c7c282600b42fd8b288c46299e6eda1bec60e1fee8a17afa04854c4180658d68940d19fed02863b8864579bb2081fc09cb1768,413db1b3e2bbd24e0be03e8c265326210e91689ceb3299461c357db269f2060522c663209a98d2b49754e52f2c5ed041d1218328fd43f578728542b3341e29a1,fifties,0
dc6413a16df8310c6dd9153192c9e6dc67b13f9dc560b56ce6b8cf0c9a5250b636645469208da593a8943494ab9bc969c0cab79276326fd1591a523994a7d1f7,eb0148ccbc0bec7a7cbf2666f7c76bc106451e79194bcd2c564fa476a2cb59c2089d5c6f396582ab441296c0c9f33edd3098444b88949033bf08bae974a89729,fifties,0
2724891bb53f5a2fa2cd0274e487c32835bd15f5d111d07d0a816e543318b8a543cc18ad3f00c5b2743aba75aa6d1622450811f8083e453fd6dc0ae049a6ae54,ffb72b1c6b45b7afc5ae9fbf90175732c71acc7c936a75c98afc9b3d31d351b8b653c88dab96cb653c15d308b0f2c8fddb84aa5bf21a62c9df49a85204ac2359,fifties,0
ad418a1dc9b39e13cf066fd8771c9c31bd4ff2d533ca35e6ca546f9aaa4e1816ca0b87d8a2319bfbdf3b06201642e35a4bb5483b6a4834ce250d7e225b2c33d5,721cc4dc992b7077a315426cbdf76751bac3afd7520e0855a4bead78e8c66cbaa1af7e59b8592276edc6f1baf4122b9b9896958b5d75e5a26abb91a5a77efd82,fifties,1
4214ebdfc5ee89c229a3a8fd37cf9b997c12634afc6064c32a2946086aa4cc2664bb2714cff1ef01846df919686f964e354fece7370a9590699a84ca5d7400b6,6dc17c16bba58d2654f6fedbaff1af1d68ca5daadfbcfbfdec35028a7d2444a84293806040ff47758b27461baf004b583947af56480657f59cbf53cbfd8de0f2,fifties,1
aeced6bdeac6df3810c6b3e8a8dda28f5ded7f1dda1ae88c7b1529993d96aea602c2b476fc48f4a9ead6a55b214d7812936f4ca5f8d1bf81a0997547d3ef2b83,3d997a0f7a6afbe973c2dd5e1d8d96ee55dbb727a34eeb5aaa46d06543b7f49f8b44401e8fb4ae79d580bff43f0d3ca426fb70783b467cc8609727c83e6dfe27,fifties,1
cf4945f5f41e17fb67103aeda3ec004ad376adbbe07032e7067c8966f33fab9bc2cb1e85cb96215aae44928f5e66bfb1e2d8a47a0bfe077db0c7d34543ef55a0,fb8043bea87a33a4f4030e0cbad64fc0a812c5a63fff85ead63814d9267a9626f472c034eb26f3910c69d41002ed3acc2a8beac9a8ccbba0b42ce6850c50d255,fifties,0
a7a13ea209764595a447762c790e74697f523553ee0d79e706217394aa9d41d047532021a09fcedac93bc49b3adfa24510b0bdad2e3d507ccc3ed4869c8227f9,d9013b79c9e21b1ebda041ca43726457ea31ddd82f8c5268cacd1e53a4f6423d748a09ea9f5ac1b18f1da5a252ef29245c49345234c7084f8c1d9e4ab0495b00,fifties,0
8cc567ad548abdd0b1a70f1b77fdd945e6f7506ad9c05e73b1f85c828fb13512c41a920e970a1b2c58cd8902eabe804d765a63428067a1f5a3de852aacea7a19,c1aca89cb57b2812e9a967f7e496aa6dc78ff3465b56f9fd79012f3581149a2c398631a30b77678b4d3283abf7795d9a18c80ab571fb622ee2fcf143aa958bc2,fifties,0
24d375ef5f0ab861da1e939a77d7fc2a90a80fe9310e3682352234f163181750429082836d9ac0c45d2ed824a7f7e8c30e04953e3071d38f8940945f35788e30,ddee796534036a81398f18fbf2df948fd6bf2fc921330ac6c0bc68231d181d8274f7115fea7ca2a86d271b0e6ab088a3b94677c235768c4e2f497d24ad92daad,fifties,0
258c13d7e247fd047bafc04e4dc05d10b3e279304b881eaaaf9ce16e6f16a892f66d82a9862ccd40ef6d6a2655b075199daaaf2788a40e86d3c970efd6719dc2,c09e064cdb2ca4a0cb9d9dc71a3e07ce0e1c62b04ee67d5131428489414ba0b90f83aee212c926bb0028099120390c285e1923540d314efe1738d109c3ba65db,fifties,0
eb4aba0f8756ac1023535852ab510404f23f9713b0697984cc8dcd152ce1dbe0986aa6281f75ce11eb23f0d4980b7e4a1db9da54b91d0994380d49740fca6eea,4b036a96823d6510892d395a831f824dc4c59d38c643e087b4b0499c13688d67c254421b249b49774a413ec5d04de0bc7aa3151d4456d94c8988784c32207c9a,fifties,0
cd7bcfc404b4038f68de86162e2e080fe2fa35f274fc8088b4c0fd2344778a06c3cd3e6cc5664081a5ab412209c264b52686788fe9a2a8d8a36f37fb4822d91f,f430c0e4c29d864a836ee9478092da7dbe756b44a79d0516c214062ac8f30c24778811f1a77a0c708febbe0febdb26d1e2216fb26b4dad6708906b827119e459,fifties,0
d6f6d8d8e069124483cacce003fc68b52af9d0a3088331a6bc3a262cdd6d14d9c4606adc24434996713cc610de62a941465bdff05f983dba861d5cecedbbb205,2a2eda658fa1a554a884fc232692a4003c6f09675f906d5874c784bfb1d6f647c3d64791b92b37383f7fda56f91691144df002979bd716415b906b93319d5a8a,fifties,1
c94aeade82de447370cf9823289386e4dd6a69c6395e98d19e9d32003683a2da3723057264254bae6091bcf9611169c857b4e8637be76df6783b59a7cb084d73,8d7c7be95e444bfd647f19182bf121e5071fb98d6f3f52809624a41a61e285e7ee9c90fabd5bab1f7cff68556eea522b36f850eb27c535bed3fe34e2b5cb8109,fifties,1
e52024bb374e1312fe82e7aaab4c97fce6602aefe4d0fc17db87090f8fcd6a1396dfc904f1d870b5447696839819ace3602a9dd814c6f61ad4ce988a332fae5c,670d539a11a4347113fd62c7eaed1f94df7b6a61a7e9a6082e9420530f8abc5349fd7f6bf74c2e93a680f84d4be037fcc943de49bd029f773893ec76cb31f15a,fifties,1
e1cfb5142c634cc83a21f4a2b863d7675c4df67ad2f2c6ced92cf58f763de94ea010cdcd96df27f35b61c76f20059985c87b391d165135d83704d4d4455cecd6,1a5d2cab7c68bd6fc33f58772d336032dceadb4405cea9fa6de49330b4df0c79feaf218bdf68b44561060f5238b13fed3215c4941e3ceca8e59559e510c17a50,fifties,1
0551e5aa1fdbcd87abb97e136065f006d9372fb23752f411d58b193c2dd0a0b1585cd9b96fb0f769035a002a56f82c942cd03b7a2c6217d510849163d794e78b,7190e94d9f69dc98c91a7159028e7f8a7098c3d2fac4abfb6226583ce30e2c2fb4f8b90e77dc5feddab1dfaa56736606c3212a4883b277545681068cd251e6d6,fifties,1
f851c4b0c3e90ea2458cb634280372726a18515ca13c882c784be9410e51431922b0a0ee23d719e0237c458300607047fa668946df2a7fc0d615fc39bf064297,b03c5565d0d222c527688bd6be2d378532f82e187618502e9df95df16b86a9e5d95d3572d9a37dc77d0a4929d12675ad009f65d4c08acd75a0adcd74746145fb,fifties,1
1be4ea5550daa8e8ce4cd0b7f893c40bdd5c3805c577152d3bc51263f3184600822d87ad9a83fdc8d695f3dd0bb000ad2ea3affc29f48b8666ab3f2c4dd70da5,fcad9cd7e8c202d5e898a31a98dbebe1dc2cf74e6b7b0bae330d58aa7ba710481109cb9d782a63d02e07acd7a5d782513357152cae0f5df463e0222506ea74f9,fifties,0
44da66f143e6fae996902fcfa401077d3d877a3b4725a00f5c702e367dbb51db5693be180b8164399fa18ceb94d95471947a04cadb9f9db733353f6ce07f43dd,0ff2526a621512ea9581191baef5ed3d8ca3d4d32e5f1d6cb4e61e14e81615a42afd2094816fbecc6b02ed5013f5fe407d71eca2cb7bdb6a7bcee719c2892009,fifties,1
5316a5e0635bfdb431ec86b2a5ca2bf2b4de2a1c332a1242cd6e734deb02e8335d6d2db3fbb64c3ff76fcff94c4adb5407b000d128fee9a6cda580f080463948,404cab0a4bec42502d366758ba2bd87368790d365d31e74c6dfb857747942c65395984f51621d1ee961fdc2314475d06f1c3f0cdc022a7891ae759cac42d6b10,fifties,1
435e715e8a26f36c712746e4150f19ee52acc296472f645c6ce8d930cbabc89e360197c39d1960b2fecaaba8aaadff7296c46c7f80a8971994d75f4d48f5f148,939f3388cf9b9c4ff4ce42f7910c42971fa07cbfb1d9cc8fe0a43f202937c90c2be1479091efebe6f58f2976921cd2d70693f99308665f5382fac72c9cee8431,fifties,0
81afdaf568e06e68b37c7e443ba8859726b69d02ba54f108cd9dc4e0faac60c7ead2ce646885b450e541d294c011ed3295e37a2eddeb427339ef2655d0b5c2dc,9214f098db84606cbd7069281a0fe4406ee2c6de3eac0970f32e65fc333e09268c1558de92933f36de27cd010108aca974d118831b7897054cf9c6fd4b7d9fa9,fifties,0
8efc473ae71a356f6cd242c7edff16476be8154b899cb2277b36927b77f4d5b57c8907633a7bc42d3e2fc98215d4aa593453d8f297b24dc952ec3d6832560008,8abd8b83b3e73ea2990dc252c07f43afaeb29135db153b121cf0b28bb1901d8e681b6fd2d93b65ec9153f25a850322b2d307520852222267a2d178a249d4a89b,fifties,0
353985116fe05e926bb45d5106b99387cdeb7c6e26fb6815215e152fafc37f7c5ee2bcb248cc3198afd2b3d7d6c2b3aeb8717f8c134a3151bb3e789805ac0d5b,8fb3922e1b15d2207dd1ce33be269c71ffd51cb882f919cba387bae987f7e7b8c2214431d55dbc51cb61242d6bc0b5db08a28b610745e0dca758ebd15d9558be,fifties,1
34e832ea9c1b7f4614287d400b7f3ed3eac5b611b241a6f27edac0ac7b7f83ab9f3ff45297707757a2ea53267983e91f7e478a06d9abd258218d2c12f8ade029,94a2317fba4c08300b5fa17de4202b609aa5003d73b7846f247a8174d65014c058d922c23ffdfbc90401ddeedfcb323c33af7f661f37304aed04a6d350338018,fifties,0
206af39d931fe3274d8ad9d81f324fb2f585eabeba383495f7dc3feb2c001d78923e314c7789de49d171f8de9a3421b7244ef22b62d73eddbdd1be71dd666414,dec8dcc475f3f6a24ffa44519771249dd73ec8a0c13ad8886c989adbaa1b16e9dc8ae2603e3b08a4398015762c9ca67a26e411820941f448101f27fb59fa0c1e,fifties,0
0adb205e4c8ff8fc7af9425185de58b6f6e9d77b316cf4afe34fd0d96c2771060d2d5d94419b2749ca172f9238b271849ef02a1628fdbbe3002b7e3d66363691,f162f73c25d37898c33dbc6e803937e6fbf82c064a78efb1fcd3ca0f2fa261017ae5601f51cae0f65c8922646a3b56d656da94891ba348c452ac3d73db118180,fifties,1
9a010d7f35c13d83bc842492ca98ad0122c0d1614314526b3dcd7bd5a2cbebda20c4c31d0c1acd99989c9f557e49da7f84fc295a876e61ab246866ac77cc56e9,becc39a8d3a4ab011ce93b883bfed23a12b984901e72744253e6f0d59028c9fa29cecca3bce6ccb58dee1ccd6a2f9c3fc2aafe0c594dda7d7a6fff181794b1bf,fifties,1
c589e9ee6a0be0ec8d3edcd81c271264a74fd3e1ac036598e8f25c88c244a3f374cd793131129459456196851089d5e122a2c4b020197692d9aa91701d199438,1ae4543b47a51569366adce1e2484a777e83e77a76b3c2a52446cd73c1c1230bcde7c9acfc213bb7ab060a18dc347acb7818b638639d5ce56907bee8b762250a,fifties,0
